"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision"
"Tamil","tam","tam","smooth","ʋʌɻuʋʌɻupːɑːnʌ","no","CLICS",10.52,78.83,"Dravidian","South Dravidian","Indic","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"OUT"
"Telugu","tel","tel","smooth","n̪un̪ːʌn̪i","no","CLICS",16.45,78.7,"Dravidian","South Dravidian","Indic","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"OUT"
"Burushaski","bsk","bsk","smooth","t̪aˈt̪aṅ","no","CLICS",36.22,74.82,"Burushaski",NA,"Indic","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Abkhaz","abk",NA,"smooth","áimɑɥzɨ","yes","CLICS",43.06,41.16,"West Caucasian","Abkhazian-Ubykh","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Adyghe","ady",NA,"smooth","zaˈnəbʑ","yes","CLICS",44.65,40,"West Caucasian","Circassian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Avar","ava","ava","smooth","t͡sʼwakarab","no","CLICS",41.7,46.56,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"no trill",TRUE,FALSE,"NA"
"Lak","lbe","lbe","smooth","djurt͡ʃʼusːa","yes","CLICS",42.13,47.08,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",TRUE,FALSE,"NA"
"Lezgian","lez",NA,"smooth","t͡sʼalt͡sʼam","yes","CLICS",41.52,47.9,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Dargwa","dar",NA,"smooth","ʁalaɡsi","yes","CLICS",42.43,47.44,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"NA"
"Chechen","che","che","smooth","ʃērə","yes","CLICS",43.5,45.5,"Nakh-Daghestanian","Nakh","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",TRUE,FALSE,"other"
"Abui","abz",NA,"smooth","rula","yes","CLICS",-8.31058,124.588,"Timor-Alor-Pantar","Alor-Pantar","N Coast New Guinea","NG and Oceania",-6.9,FALSE,"trill",TRUE,TRUE,"trilled"
"Blagar","beu",NA,"smooth","dúla","yes","CLICS",-8.31787,124.251,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Kamang","woi","woi","smooth","tulaka","yes","CLICS",-8.26897,124.792,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Wersing","kvw",NA,"smooth","terisi dolok","yes","CLICS",-8.33936,124.932,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",-6.9,FALSE,"trill",TRUE,TRUE,"trilled"
"Kaera","jka",NA,"smooth","ibayaran","yes","CLICS",-8.3287,124.0177,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",TRUE,FALSE,"NA"
"Kaera","jka",NA,"smooth","iduyo","yes","CLICS",-8.3287,124.0177,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Western Pantar","lev",NA,"smooth","duba","yes","CLICS",-8.52787,124.057,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Adang","adn","adn","smooth","duluʔ","yes","CLICS",-8.18958,124.448,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Klon","kyo",NA,"smooth","duul","yes","CLICS",-8.40688,124.429,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Abui","abz",NA,"rough","ahoifang","yes","CLICS",-8.31058,124.588,"Timor-Alor-Pantar","Alor-Pantar","N Coast New Guinea","NG and Oceania",6.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Blagar","beu",NA,"rough","koŋkarkoŋkar","yes","CLICS",-8.31787,124.251,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Kamang","woi","woi","rough","aooba","yes","CLICS",-8.26897,124.792,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Wersing","kvw",NA,"rough","potor","yes","CLICS",-8.33936,124.932,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Kaera","jka",NA,"rough","sekakir","yes","CLICS",-8.3287,124.0177,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",TRUE,FALSE,"NA"
"Western Pantar","lev",NA,"rough","katáng-katáng","yes","CLICS",-8.52787,124.057,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Adang","adn","adn","rough","paluhu","yes","CLICS",-8.18958,124.448,"Timor-Alor-Pantar","Alor-Pantar","Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,TRUE,"trilled"
"Khumi","cnk",NA,"smooth","pənáⁱ","yes","CLICS",22.87125,92.9894633333,"Sino-Tibetan","Kukish (Mizo-Kuki-Chin)","Indic","S/SE Asia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Anong","nun",NA,"smooth","sɿn⁵⁵","no","CLICS",27.33,98.75,"Sino-Tibetan","Nungish","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Kaman [Miju]","mxj","mxj","smooth","thɑ̆u⁵³","yes","CLICS",29,96,"Sino-Tibetan","Mishmi","Indic","S/SE Asia",-6.9,FALSE,"trill",FALSE,FALSE,"other"
"Jingpho","kac","kac","smooth","pʒi̱³³","no","CLICS",25.5,103,"Sino-Tibetan","Nungish","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"NA"
"Tsangla (Motuo)","tsj","tsj","smooth","dʑampo","no","CLICS",27.83,92.17,"Sino-Tibetan","Tsangla","Indic","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Pumi (Taoba)","pmi",NA,"smooth","pʐa³⁵la⁵⁵mə⁵³","no","CLICS",28,101,"Sino-Tibetan","Qiangic","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,TRUE,"other"
"rGyalrong","jya","jya","smooth","kə_wjo","no","CLICS",28.33,102.42,"Sino-Tibetan","Qiangic","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Xumi","sxg",NA,"smooth","ɬɛ⁵⁵to³³ji⁵⁵","no","CLICS",28.3895,100.4,"Sino-Tibetan",NA,"Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Atsi [Zaiwa]","atb","atb","smooth","tʃu̱t⁵⁵","no","CLICS",24.17,98.36,"Sino-Tibetan",NA,"Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"'Are'are (1)","alu",NA,"smooth","mamanā!a","no","CLICS",-9.20699,161.158,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Anuta","aud",NA,"smooth","remoremo","no","CLICS",-11.61,169.85,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"no trill",TRUE,FALSE,"NA"
"Arosi (1)","aia",NA,"smooth","wadiwadi","no","CLICS",-10.2441,161.432,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Blablanga","blp",NA,"smooth","blelu","yes","CLICS",-8.15058,159.419,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Blablanga","blp",NA,"smooth","sahlu","yes","CLICS",-8.15058,159.419,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Hoava","hoa","hoa","smooth","memehe","yes","CLICS",-8.19679,157.595,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Kia","kji",NA,"smooth","mamalahu","yes","CLICS",-7.74311,158.753,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"NA"
"Kia","kji",NA,"smooth","mɔtɔŋɔ","yes","CLICS",-7.74311,158.753,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Kokota","kkk","kkk","smooth","fanoɣano","no","CLICS",-8.16481,159.191,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Kwara'ae","kwf",NA,"smooth","dad","no","CLICS",-8.75779,160.804,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Lau North","llu",NA,"smooth","dada","yes","CLICS",-8.51018,160.872,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Lau North","llu",NA,"smooth","dadala","yes","CLICS",-8.51018,160.872,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"NA"
"Lavukaleve","lvk","lvk","smooth","sisiato","yes","CLICS",-9.05569,159.119,"Central Solomons",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Lengo","lgr",NA,"smooth","mambɔ","yes","CLICS",-9.56425,160.42,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Mbilua","blb","blb","smooth","levilevl","yes","CLICS",-7.92388,156.663,"Central Solomons",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Mono","mte",NA,"smooth","ranisi","yes","CLICS",-7.05102,155.76,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",TRUE,FALSE,"other"
"Nggela","nlg",NA,"smooth","mambɔ","yes","CLICS",-9.04587,160.186,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Nggela","nlg",NA,"smooth","mandalɔ","yes","CLICS",-9.04587,160.186,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"NA"
"Oroha","ora",NA,"smooth","mamana!a","no","CLICS",-9.7386,161.513,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Poleo","tlr",NA,"smooth","maɣambɔ","no","CLICS",-9.77,160.23,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Santa Ana","stn",NA,"smooth","mamaoɣa","yes","CLICS",-10.83,162.3,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"other"
"Savosavo","svs","svs","smooth","mambo","yes","CLICS",-9.12853,159.814,"Central Solomons",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Tataba","mrn",NA,"smooth","snahlu","yes","CLICS",-8.27055,159.625,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"To'ambaita","mlu",NA,"smooth","ndɔndɔloa","yes","CLICS",-8.39233,160.619,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Swahili","swa","swh","smooth","laini","yes","CLICS",-6.5,39,"Benue-Congo","Bantoid","S Africa","Africa",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Iraqw","irk","irk","smooth","motsotsooq","no","CLICS",-4,35.5,"Cushitic","Southern Cushitic","S Africa","Africa",-6.9,FALSE,"no trill",FALSE,FALSE,"trilled"
"Tarifiyt Berber","rif","rif","smooth","ařəqqaɣ","yes","CLICS",34.5,-4,"Berber",NA,"N Africa","Africa",-6.9,FALSE,"trill",FALSE,FALSE,"OUT"
"Lower Sorbian","dsb",NA,"smooth","rowny","yes","CLICS",51.75,14.3333,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.9,FALSE,"trill",TRUE,FALSE,NA
"Bezhta","kap",NA,"smooth","k’ak’alo","yes","CLICS",42.0833,46.1667,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Archi","aqc","aqc","smooth","čula","no","CLICS",42,46.8333,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",-6.9,FALSE,"no trill",FALSE,TRUE,"trilled"
"Manange","nmm","nmm","smooth","tʃã","no","CLICS",28,84.25,"Sino-Tibetan","Bodic","Indic","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Sakha","sah","sah","smooth","deχsi","yes","CLICS",62,130,"Turkic","Common Turkic","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Sakha","sah","sah","smooth","könö","yes","CLICS",62,130,"Turkic","Common Turkic","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Japanese","jpn","jpn","smooth","nameraka","no","CLICS",37,140,"Japanese",NA,"N Coast Asia","N-C Asia",-6.9,FALSE,"no trill",TRUE,FALSE,"other"
"Japanese","jpn","jpn","smooth","subesube","no","CLICS",37,140,"Japanese",NA,"N Coast Asia","N-C Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Japanese","jpn","jpn","smooth","tsurutsuru","no","CLICS",37,140,"Japanese",NA,"N Coast Asia","N-C Asia",-6.9,FALSE,"no trill",TRUE,FALSE,"other"
"Thai","tha","tha","smooth","lamun","no","CLICS",16,101,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,TRUE,"OUT"
"Malagasy","mlg","plt","smooth","ma-làma","yes","CLICS",-20,47,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Yaqui","yaq","yaq","smooth","chitabetalai","no","CLICS",27.5,-110.25,"Uto-Aztecan","Southern Uto-Aztecan","Mesoamerica","C America",-6.9,FALSE,"no trill",FALSE,TRUE,"other"
"Zinacantán Tzotzil","tzo","tzo","smooth","ch’ulul","yes","CLICS",16.8333,-92.8333,"Mayan",NA,"Mesoamerica","C America",-6.9,FALSE,"trill",FALSE,TRUE,"other"
"Zinacantán Tzotzil","tzo","tzo","smooth","lich’ich’","yes","CLICS",16.8333,-92.8333,"Mayan",NA,"Mesoamerica","C America",-6.9,FALSE,"trill",FALSE,TRUE,"other"
"Otomi","ote","ote","smooth","xi_nts'u̲ki","no","CLICS",20.1667,-98.8333,"Otomanguean","Otomian","Mesoamerica","C America",-6.9,FALSE,"no trill",FALSE,FALSE,"other"
"Kali'na","car","car","smooth","tu’kapele","no","CLICS",5.5,-56,"Cariban",NA,"NE South America","S America",-6.9,FALSE,"no trill",FALSE,TRUE,"other"
"Swahili","swa","swh","rough","-kwaruza","yes","CLICS",-6.5,39,"Benue-Congo","Bantoid","S Africa","Africa",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Iraqw","irk","irk","rough","xaslasla'","no","CLICS",-4,35.5,"Cushitic","Southern Cushitic","S Africa","Africa",6.2,TRUE,"no trill",FALSE,TRUE,"trilled"
"Tarifiyt Berber","rif","rif","rough","aħā’šaw","yes","CLICS",34.5,-4,"Berber",NA,"N Africa","Africa",6.2,TRUE,"trill",FALSE,FALSE,"OUT"
"Lower Sorbian","dsb",NA,"rough","gropny","yes","CLICS",51.75,14.3333,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,NA
"Lower Sorbian","dsb",NA,"rough","škropaty","yes","CLICS",51.75,14.3333,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,NA
"Bezhta","kap",NA,"rough","qäč’č’ö","yes","CLICS",42.0833,46.1667,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",6.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Archi","aqc","aqc","rough","qarqatːut","no","CLICS",42,46.8333,"Nakh-Daghestanian","Daghestanian","Greater Mesopotamia","W and SW Eurasia",6.2,TRUE,"no trill",TRUE,FALSE,"trilled"
"Sakha","sah","sah","rough","χatɨːlaːχ","yes","CLICS",62,130,"Turkic","Common Turkic","Inner Asia","N-C Asia",6.2,TRUE,"trill",FALSE,TRUE,"trilled"
"Japanese","jpn","jpn","rough","arai","no","CLICS",37,140,"Japanese",NA,"N Coast Asia","N-C Asia",6.2,TRUE,"no trill",TRUE,FALSE,"other"
"Japanese","jpn","jpn","rough","somatsu","no","CLICS",37,140,"Japanese",NA,"N Coast Asia","N-C Asia",6.2,TRUE,"no trill",FALSE,FALSE,"other"
"Japanese","jpn","jpn","rough","zarazara","no","CLICS",37,140,"Japanese",NA,"N Coast Asia","N-C Asia",6.2,TRUE,"no trill",TRUE,FALSE,"other"
"Thai","tha","tha","rough","yàap","no","CLICS",16,101,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"OUT"
"Malagasy","mlg","plt","rough","marào","yes","CLICS",-20,47,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Malagasy","mlg","plt","rough","marokoròko","yes","CLICS",-20,47,"Austronesian","Malayo-Polynesian","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Yaqui","yaq","yaq","rough","sosoko","no","CLICS",27.5,-110.25,"Uto-Aztecan","Southern Uto-Aztecan","Mesoamerica","C America",6.2,TRUE,"no trill",FALSE,FALSE,"other"
"Zinacantán Tzotzil","tzo","tzo","rough","ch'ixaltik","yes","CLICS",16.8333,-92.8333,"Mayan",NA,"Mesoamerica","C America",6.2,TRUE,"trill",FALSE,TRUE,"other"
"Otomi","ote","ote","rough","xi_nzadi","no","CLICS",20.1667,-98.8333,"Otomanguean","Otomian","Mesoamerica","C America",6.2,TRUE,"no trill",FALSE,FALSE,"other"
"Kali'na","car","car","rough","tɨwakalake","no","CLICS",5.5,-56,"Cariban",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,TRUE,"other"
"Bunak, Bobonaro","bfn",NA,"smooth","sithɛ","yes","CLICS",-9.033683,125.323406,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Bunak, Bobonaro","bfn",NA,"rough","sithɛ_ni","yes","CLICS",-9.033683,125.323406,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Dela","row",NA,"smooth","pipisoʔ","yes","CLICS",-10.890303,122.843183,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Dela","row",NA,"smooth","ɓeɓelaʔ","yes","CLICS",-10.890303,122.843183,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Dhao","nfa",NA,"smooth","mola+mola","yes","CLICS",-10.816034,122.66431,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Dhao","nfa",NA,"rough","sela","yes","CLICS",-10.816034,122.66431,"Austronesian",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,TRUE,"trilled"
"Dhao","nfa",NA,"rough","sakaː","yes","CLICS",-10.816034,122.66431,"Austronesian",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Ende","end",NA,"smooth","ŋeɹu","yes","CLICS",-8.72,121.56,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",TRUE,FALSE,"OUT"
"Fataluku","ddg",NA,"smooth","hilatɛ","yes","CLICS",-8.4394,126.9821,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Fataluku","ddg",NA,"smooth","tɔmɔkɛ","yes","CLICS",-8.4394,126.9821,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
"Fataluku","ddg",NA,"rough","raˈpakɛ","yes","CLICS",-8.4394,126.9821,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Kabola, Monbang","klz",NA,"smooth","dulu","yes","CLICS",-8.1737,124.5546,"Timor-Alor-Pantar",NA,"Indic","S/SE Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Kaera","jka",NA,"smooth","idujo","yes","CLICS",-8.4047,124.2175,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Kaera","jka",NA,"smooth","baxaˈraŋ","yes","CLICS",-8.4047,124.2175,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",TRUE,FALSE,"NA"
"Kaera","jka",NA,"rough","koˈtaŋ","yes","CLICS",-8.4047,124.2175,"Timor-Alor-Pantar",NA,"Oceania","NG and Oceania",6.2,TRUE,"trill",FALSE,FALSE,"NA"
"Kedang, Leubatang","ksx",NA,"smooth","mɛˈluʔ","yes","CLICS",-8.322779,123.717692,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Kedang, Leubatang","ksx",NA,"rough","kaˈraŋ","yes","CLICS",-8.322779,123.717692,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,"trill",TRUE,FALSE,"trilled"
"Keo, Udiworowatu","xxk","xxk","smooth","ŋedu","yes","CLICS",-8.88922,121.2949,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"NA"
"Kotos Amarasi","aaz",NA,"smooth","maʔekiʔ","yes","CLICS",-10.243786,123.872438,"Austronesian",NA,"Oceania","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"trilled"
